sales_record_id,week_id,week_ending_date,fiscal_year,fiscal_month,quarter,market_id,market_name,state,region,channel_id,channel_name,retailer_id,retailer_name,retailer_scope,category_id,category_name,subcategory_id,subcategory_name,manufacturer_id,manufacturer_name,brand_id,brand_name,product_id,upc,product_description,package_size,package_uom,pack_count,units_sold,base_units,incremental_units,promo_units,volume_sold,dollar_sales,base_dollar_sales,promo_dollar_sales,average_unit_price,realized_unit_price,distribution_pct,market_share_pct,is_promoted,data_source,promo_lift_pct,price_per_volume_unit,load_timestamp
FCT002335,W0015,13-12-2025,2025,12,Q4,MKT007,Tampa,FL,Southeast,CH001,Grocery,RET005,Fresh Market,Regional,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00068,68,DailyGood Organic Ready-to-Eat Cereal Organic,24,OZ,6,271,271,0,0,39024,1816.02,1816.02,0,6.7,6.7,70.2,1.21,0,CIRCANA_SYNTHETIC,0,0.0465,2026-09-03T10:30:00Z
FCT002336,W0020,17-01-2026,2026,1,Q1,MKT015,Los Angeles,CA,West,CH004,Convenience,RET004,QuickStop,Regional,CAT006,Coffee,SUB013,Coffee Pods,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00097,97,Harvest Select Coffee Pods Family Size,12,CT,2,291,191,100,100,6984,3244.44,2129.51,1114.93,11.15,11.15,84.8,1.95,1,CIRCANA_SYNTHETIC,52.36,0.4646,2026-09-03T10:30:00Z
FCT002337,W0035,02-05-2026,2026,5,Q2,MKT019,Philadelphia,PA,Northeast,CH003,Club,RET003,Club Warehouse,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00002,2,Northstar Potato Chips Light,10,OZ,1,215,144,71,71,2150,1164.75,780.11,384.64,5.42,5.42,76.3,1.01,1,CIRCANA_SYNTHETIC,49.31,0.5417,2026-09-03T10:30:00Z
FCT002338,W0037,16-05-2026,2026,5,Q2,MKT002,Detroit,MI,Midwest,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG008,Urban Pantry Co,BR008,PantryBest,PROD00012,12,PantryBest Potato Chips Organic,13,OZ,6,700,700,0,0,54600,3528.42,3528.42,0,5.04,5.04,80.3,1.6,0,CIRCANA_SYNTHETIC,0,0.0646,2026-09-03T10:30:00Z
FCT002339,W0005,04-10-2025,2025,10,Q4,MKT018,Boston,MA,Northeast,CH001,Grocery,RET006,Family Foods,Regional,CAT005,Household Cleaning,SUB010,Laundry Detergent,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00081,81,Northstar Laundry Detergent Sea Salt,100,FL OZ,1,1100,1100,0,0,110000,22870.01,22870.01,0,20.79,20.79,59.1,20.17,0,CIRCANA_SYNTHETIC,0,0.2079,2026-09-03T10:30:00Z
FCT002340,W0051,22-08-2026,2026,8,Q3,MKT019,Philadelphia,PA,Northeast,CH004,Convenience,RET004,QuickStop,Regional,CAT001,Salty Snacks,SUB001,Potato Chips,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00001,1,Northstar Potato Chips Classic,7,OZ,1,210,210,0,0,1470,1120.66,1120.66,0,5.34,5.34,66.3,0.44,0,CIRCANA_SYNTHETIC,0,0.7624,2026-09-03T10:30:00Z
FCT002341,W0037,16-05-2026,2026,5,Q2,MKT015,Los Angeles,CA,West,CH005,E-Commerce,RET008,Online Pantry,National,CAT005,Household Cleaning,SUB010,Laundry Detergent,MFG004,Evergreen Household Products,BR007,PureHome,PROD00077,77,PureHome Laundry Detergent Original,100,FL OZ,6,472,405,67,67,283200,10450.71,8967.24,1483.47,22.14,22.14,35.1,10.99,1,CIRCANA_SYNTHETIC,16.54,0.0369,2026-09-03T10:30:00Z
FCT002342,W0014,06-12-2025,2025,12,Q4,MKT008,Nashville,TN,Southeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT003,Packaged Bread,SUB006,White Bread,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00051,51,Harvest Select White Bread Light,20,OZ,1,294,294,0,0,5880,1308.68,1308.68,0,4.45,4.45,64.4,1.39,0,CIRCANA_SYNTHETIC,0,0.2226,2026-09-03T10:30:00Z
FCT002343,W0044,04-07-2026,2026,7,Q3,MKT007,Tampa,FL,Southeast,CH001,Grocery,RET001,National Grocery,National,CAT002,Carbonated Beverages,SUB004,Cola,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00042,42,Harvest Select Cola Original,20,OZ,6,187,150,37,37,22440,1117.02,896,221.01,5.97,5.97,64.4,0.49,1,CIRCANA_SYNTHETIC,24.67,0.0498,2026-09-03T10:30:00Z
FCT002344,W0034,25-04-2026,2026,4,Q2,MKT003,Minneapolis,MN,Midwest,CH003,Club,RET003,Club Warehouse,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00030,30,Harvest Select Snack Mix Light,8,OZ,1,692,692,0,0,5536,3943.44,3943.44,0,5.7,5.7,49,4.74,0,CIRCANA_SYNTHETIC,0,0.7123,2026-09-03T10:30:00Z
FCT002345,W0013,29-11-2025,2025,11,Q4,MKT012,Denver,CO,West,CH001,Grocery,RET005,Fresh Market,Regional,CAT003,Packaged Bread,SUB007,Whole Wheat Bread,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00059,59,DailyGood Whole Wheat Bread Honey,20,OZ,1,210,210,0,0,4200,889.27,889.27,0,4.23,4.23,31.1,0.88,0,CIRCANA_SYNTHETIC,0,0.2117,2026-09-03T10:30:00Z
FCT002346,W0011,15-11-2025,2025,11,Q4,MKT004,Columbus,OH,Midwest,CH003,Club,RET003,Club Warehouse,National,CAT003,Packaged Bread,SUB007,Whole Wheat Bread,MFG006,Golden Grain Foods,BR006,Golden Grain,PROD00055,55,Golden Grain Whole Wheat Bread Family Size,24,OZ,6,298,298,0,0,42912,1789.21,1789.21,0,6,6,65.5,2.01,0,CIRCANA_SYNTHETIC,0,0.0417,2026-09-03T10:30:00Z
FCT002347,W0050,15-08-2026,2026,8,Q3,MKT011,Phoenix,AZ,West,CH005,E-Commerce,RET008,Online Pantry,National,CAT003,Packaged Bread,SUB007,Whole Wheat Bread,MFG006,Golden Grain Foods,BR006,Golden Grain,PROD00056,56,Golden Grain Whole Wheat Bread Original,24,OZ,1,780,531,249,249,18720,3505.37,2386.35,1119.02,4.49,4.49,78.8,2.69,1,CIRCANA_SYNTHETIC,46.89,0.1873,2026-09-03T10:30:00Z
FCT002348,W0017,27-12-2025,2025,12,Q4,MKT016,San Diego,CA,West,CH003,Club,RET003,Club Warehouse,National,CAT005,Household Cleaning,SUB010,Laundry Detergent,MFG004,Evergreen Household Products,BR007,PureHome,PROD00077,77,PureHome Laundry Detergent Original,100,FL OZ,6,62,51,11,11,37200,1649.57,1356.91,292.67,26.61,26.61,66.5,1.45,1,CIRCANA_SYNTHETIC,21.57,0.0443,2026-09-03T10:30:00Z
FCT002349,W0042,20-06-2026,2026,6,Q2,MKT019,Philadelphia,PA,Northeast,CH003,Club,RET003,Club Warehouse,National,CAT002,Carbonated Beverages,SUB005,Flavored Soda,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00046,46,Northstar Flavored Soda Sea Salt,20,OZ,1,130,91,39,39,2600,1014.3,710.01,304.29,7.8,7.8,54.1,0.41,1,CIRCANA_SYNTHETIC,42.86,0.3901,2026-09-03T10:30:00Z
FCT002350,W0027,07-03-2026,2026,3,Q1,MKT015,Los Angeles,CA,West,CH001,Grocery,RET001,National Grocery,National,CAT004,Cereal,SUB009,Granola,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00070,70,Harvest Select Granola Original,10,OZ,1,120,120,0,0,1200,636.24,636.24,0,5.3,5.3,15,0.28,0,CIRCANA_SYNTHETIC,0,0.5302,2026-09-03T10:30:00Z
FCT002351,W0043,27-06-2026,2026,6,Q2,MKT014,Portland,OR,West,CH005,E-Commerce,RET008,Online Pantry,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG003,Summit Snacks Inc,BR010,CrispCo Naturals,PROD00009,9,CrispCo Naturals Potato Chips Light,7,OZ,6,195,195,0,0,8190,899.74,899.74,0,4.61,4.61,66.8,1.03,0,CIRCANA_SYNTHETIC,0,0.1099,2026-09-03T10:30:00Z
FCT002352,W0046,18-07-2026,2026,7,Q3,MKT013,Seattle,WA,West,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT004,Cereal,SUB009,Granola,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00072,72,DailyGood Granola Light,12,OZ,1,441,441,0,0,5292,2624.33,2624.33,0,5.95,5.95,43.3,2.17,0,CIRCANA_SYNTHETIC,0,0.4959,2026-09-03T10:30:00Z
FCT002353,W0018,03-01-2026,2026,1,Q1,MKT007,Tampa,FL,Southeast,CH005,E-Commerce,RET008,Online Pantry,National,CAT002,Carbonated Beverages,SUB005,Flavored Soda,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00048,48,Harvest Select Flavored Soda Family Size,20,OZ,1,69,69,0,0,1380,507.08,507.08,0,7.35,7.35,84.9,0.46,0,CIRCANA_SYNTHETIC,0,0.3674,2026-09-03T10:30:00Z
FCT002354,W0030,28-03-2026,2026,3,Q1,MKT015,Los Angeles,CA,West,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT002,Carbonated Beverages,SUB004,Cola,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00041,41,Harvest Select Cola Family Size,16,OZ,1,509,355,154,154,8144,3198.65,2230.88,967.76,6.28,6.28,55.7,2.57,1,CIRCANA_SYNTHETIC,43.38,0.3928,2026-09-03T10:30:00Z
FCT002355,W0034,25-04-2026,2026,4,Q2,MKT009,Dallas,TX,South,CH005,E-Commerce,RET008,Online Pantry,National,CAT002,Carbonated Beverages,SUB005,Flavored Soda,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00048,48,Harvest Select Flavored Soda Family Size,20,OZ,1,210,166,44,44,4200,1395.28,1102.94,292.35,6.64,6.64,21.6,0.5,1,CIRCANA_SYNTHETIC,26.51,0.3322,2026-09-03T10:30:00Z
FCT002356,W0049,08-08-2026,2026,8,Q3,MKT002,Detroit,MI,Midwest,CH004,Convenience,RET004,QuickStop,Regional,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00017,17,Harvest Select Tortilla Chips Honey,12,OZ,1,138,138,0,0,1656,761.79,761.79,0,5.52,5.52,75.3,0.68,0,CIRCANA_SYNTHETIC,0,0.46,2026-09-03T10:30:00Z
FCT002357,W0019,10-01-2026,2026,1,Q1,MKT014,Portland,OR,West,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00064,64,DailyGood Ready-to-Eat Cereal Classic,24,OZ,2,171,171,0,0,8208,1215.95,1215.95,0,7.11,7.11,65,0.42,0,CIRCANA_SYNTHETIC,0,0.1481,2026-09-03T10:30:00Z
FCT002358,W0023,07-02-2026,2026,2,Q1,MKT019,Philadelphia,PA,Northeast,CH001,Grocery,RET001,National Grocery,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG003,Summit Snacks Inc,BR010,CrispCo Naturals,PROD00021,21,CrispCo Naturals Tortilla Chips Original,12,OZ,1,190,190,0,0,2280,850.63,850.63,0,4.48,4.48,52.6,0.62,0,CIRCANA_SYNTHETIC,0,0.3731,2026-09-03T10:30:00Z
FCT002359,W0024,14-02-2026,2026,2,Q1,MKT011,Phoenix,AZ,West,CH001,Grocery,RET006,Family Foods,Regional,CAT001,Salty Snacks,SUB001,Potato Chips,MFG003,Summit Snacks Inc,BR002,CrispCo,PROD00004,4,CrispCo Potato Chips Sea Salt,7,OZ,6,102,102,0,0,4284,437.91,437.91,0,4.29,4.29,75,0.52,0,CIRCANA_SYNTHETIC,0,0.1022,2026-09-03T10:30:00Z
FCT002360,W0037,16-05-2026,2026,5,Q2,MKT019,Philadelphia,PA,Northeast,CH001,Grocery,RET001,National Grocery,National,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG002,Harvest Foods Group,BR011,Harvest Kids,PROD00065,65,Harvest Kids Ready-to-Eat Cereal Light,24,OZ,1,464,350,114,114,11136,2876.95,2170.11,706.84,6.2,6.2,53,3.03,1,CIRCANA_SYNTHETIC,32.57,0.2583,2026-09-03T10:30:00Z
FCT002361,W0021,24-01-2026,2026,1,Q1,MKT005,Atlanta,GA,Southeast,CH005,E-Commerce,RET008,Online Pantry,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG008,Urban Pantry Co,BR008,PantryBest,PROD00012,12,PantryBest Potato Chips Organic,13,OZ,6,85,85,0,0,6630,426.67,426.67,0,5.02,5.02,27,0.19,0,CIRCANA_SYNTHETIC,0,0.0644,2026-09-03T10:30:00Z
FCT002362,W0029,21-03-2026,2026,3,Q1,MKT006,Charlotte,NC,Southeast,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT004,Cereal,SUB009,Granola,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00075,75,DailyGood Organic Granola Organic,18,OZ,1,386,386,0,0,6948,2530.32,2530.32,0,6.56,6.56,58.8,1.79,0,CIRCANA_SYNTHETIC,0,0.3642,2026-09-03T10:30:00Z
FCT002363,W0012,22-11-2025,2025,11,Q4,MKT007,Tampa,FL,Southeast,CH001,Grocery,RET005,Fresh Market,Regional,CAT002,Carbonated Beverages,SUB005,Flavored Soda,MFG005,BlueRiver Beverages,BR005,Peak,PROD00044,44,Peak Flavored Soda Light,12,OZ,1,169,169,0,0,2028,966.89,966.89,0,5.72,5.72,72.1,0.93,0,CIRCANA_SYNTHETIC,0,0.4768,2026-09-03T10:30:00Z
FCT002364,W0008,25-10-2025,2025,10,Q4,MKT013,Seattle,WA,West,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT002,Carbonated Beverages,SUB005,Flavored Soda,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00048,48,Harvest Select Flavored Soda Family Size,20,OZ,1,781,781,0,0,15620,5467.39,5467.39,0,7,7,62.9,1.83,0,CIRCANA_SYNTHETIC,0,0.35,2026-09-03T10:30:00Z
FCT002365,W0035,02-05-2026,2026,5,Q2,MKT006,Charlotte,NC,Southeast,CH001,Grocery,RET001,National Grocery,National,CAT005,Household Cleaning,SUB011,Surface Cleaner,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00087,87,Northstar Surface Cleaner Honey,32,FL OZ,1,222,222,0,0,7104,2608.2,2608.2,0,11.75,11.75,63.9,2.3,0,CIRCANA_SYNTHETIC,0,0.3671,2026-09-03T10:30:00Z
FCT002366,W0007,18-10-2025,2025,10,Q4,MKT011,Phoenix,AZ,West,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT002,Carbonated Beverages,SUB004,Cola,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00039,39,Northstar Cola Sea Salt,20,OZ,1,599,599,0,0,11980,4324.24,4324.24,0,7.22,7.22,65.6,4.13,0,CIRCANA_SYNTHETIC,0,0.361,2026-09-03T10:30:00Z
FCT002367,W0050,15-08-2026,2026,8,Q3,MKT018,Boston,MA,Northeast,CH001,Grocery,RET005,Fresh Market,Regional,CAT006,Coffee,SUB012,Ground Coffee,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00092,92,Harvest Select Ground Coffee Classic,30,OZ,1,207,143,64,64,6210,2488.73,1719.27,769.46,12.02,12.02,53.2,3.08,1,CIRCANA_SYNTHETIC,44.76,0.4008,2026-09-03T10:30:00Z
FCT002368,W0032,11-04-2026,2026,4,Q2,MKT001,Chicago,IL,Midwest,CH005,E-Commerce,RET008,Online Pantry,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00002,2,Northstar Potato Chips Light,10,OZ,1,449,313,136,136,4490,2042.09,1423.55,618.54,4.55,4.55,77.7,1.54,1,CIRCANA_SYNTHETIC,43.45,0.4548,2026-09-03T10:30:00Z
FCT002369,W0049,08-08-2026,2026,8,Q3,MKT015,Los Angeles,CA,West,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00062,62,Harvest Select Ready-to-Eat Cereal Family Size,24,OZ,1,131,131,0,0,3144,936.54,936.54,0,7.15,7.15,69,0.77,0,CIRCANA_SYNTHETIC,0,0.2979,2026-09-03T10:30:00Z
FCT002370,W0042,20-06-2026,2026,6,Q2,MKT019,Philadelphia,PA,Northeast,CH003,Club,RET003,Club Warehouse,National,CAT005,Household Cleaning,SUB011,Surface Cleaner,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00087,87,Northstar Surface Cleaner Honey,32,FL OZ,1,139,99,40,40,4448,2156.6,1536,620.6,15.52,15.52,32.6,2.82,1,CIRCANA_SYNTHETIC,40.4,0.4848,2026-09-03T10:30:00Z
FCT002371,W0019,10-01-2026,2026,1,Q1,MKT011,Phoenix,AZ,West,CH004,Convenience,RET004,QuickStop,Regional,CAT001,Salty Snacks,SUB003,Snack Mix,MFG001,Northstar Consumer Brands,BR009,Northstar Value,PROD00032,32,Northstar Value Snack Mix Sea Salt,8,OZ,1,144,144,0,0,1152,750.79,750.79,0,5.21,5.21,62.3,0.25,0,CIRCANA_SYNTHETIC,0,0.6517,2026-09-03T10:30:00Z
FCT002372,W0042,20-06-2026,2026,6,Q2,MKT017,New York,NY,Northeast,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT003,Packaged Bread,SUB006,White Bread,MFG006,Golden Grain Foods,BR006,Golden Grain,PROD00049,49,Golden Grain White Bread Original,32,OZ,2,286,217,69,69,18304,1314.1,997.07,317.04,4.59,4.59,43.9,0.82,1,CIRCANA_SYNTHETIC,31.8,0.0718,2026-09-03T10:30:00Z
FCT002373,W0013,29-11-2025,2025,11,Q4,MKT013,Seattle,WA,West,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG001,Northstar Consumer Brands,BR009,Northstar Value,PROD00007,7,Northstar Value Potato Chips Original,7,OZ,1,150,150,0,0,1050,696.17,696.17,0,4.64,4.64,81.8,0.9,0,CIRCANA_SYNTHETIC,0,0.663,2026-09-03T10:30:00Z
FCT002374,W0013,29-11-2025,2025,11,Q4,MKT001,Chicago,IL,Midwest,CH001,Grocery,RET005,Fresh Market,Regional,CAT003,Packaged Bread,SUB007,Whole Wheat Bread,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00057,57,Harvest Select Whole Wheat Bread Classic,20,OZ,1,583,583,0,0,11660,2412.4,2412.4,0,4.14,4.14,53.6,0.92,0,CIRCANA_SYNTHETIC,0,0.2069,2026-09-03T10:30:00Z
FCT002375,W0030,28-03-2026,2026,3,Q1,MKT011,Phoenix,AZ,West,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT004,Cereal,SUB009,Granola,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00075,75,DailyGood Organic Granola Organic,18,OZ,1,230,230,0,0,4140,1493.39,1493.39,0,6.49,6.49,60.3,1.89,0,CIRCANA_SYNTHETIC,0,0.3607,2026-09-03T10:30:00Z
FCT002376,W0002,13-09-2025,2025,9,Q3,MKT010,Houston,TX,South,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG003,Summit Snacks Inc,BR010,CrispCo Naturals,PROD00010,10,CrispCo Naturals Potato Chips Honey,8,OZ,6,167,167,0,0,8016,763.31,763.31,0,4.57,4.57,67.5,0.39,0,CIRCANA_SYNTHETIC,0,0.0952,2026-09-03T10:30:00Z
FCT002377,W0015,13-12-2025,2025,12,Q4,MKT007,Tampa,FL,Southeast,CH005,E-Commerce,RET008,Online Pantry,National,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00067,67,DailyGood Organic Ready-to-Eat Cereal Sea Salt,24,OZ,1,452,452,0,0,10848,3311.33,3311.33,0,7.33,7.33,65.9,4,0,CIRCANA_SYNTHETIC,0,0.3052,2026-09-03T10:30:00Z
FCT002378,W0013,29-11-2025,2025,11,Q4,MKT002,Detroit,MI,Midwest,CH001,Grocery,RET006,Family Foods,Regional,CAT006,Coffee,SUB013,Coffee Pods,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00098,98,Harvest Select Coffee Pods Original,24,CT,1,112,112,0,0,2688,1339.3,1339.3,0,11.96,11.96,44.4,0.91,0,CIRCANA_SYNTHETIC,0,0.4983,2026-09-03T10:30:00Z
FCT002379,W0030,28-03-2026,2026,3,Q1,MKT006,Charlotte,NC,Southeast,CH003,Club,RET003,Club Warehouse,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG008,Urban Pantry Co,BR008,PantryBest,PROD00036,36,PantryBest Snack Mix Classic,12,OZ,1,202,202,0,0,2424,1224.1,1224.1,0,6.06,6.06,47.8,0.48,0,CIRCANA_SYNTHETIC,0,0.505,2026-09-03T10:30:00Z
FCT002380,W0048,01-08-2026,2026,8,Q3,MKT006,Charlotte,NC,Southeast,CH003,Club,RET003,Club Warehouse,National,CAT003,Packaged Bread,SUB007,Whole Wheat Bread,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00057,57,Harvest Select Whole Wheat Bread Classic,20,OZ,1,170,170,0,0,3400,956.28,956.28,0,5.63,5.63,23.1,1.09,0,CIRCANA_SYNTHETIC,0,0.2813,2026-09-03T10:30:00Z
FCT002381,W0050,15-08-2026,2026,8,Q3,MKT006,Charlotte,NC,Southeast,CH005,E-Commerce,RET008,Online Pantry,National,CAT002,Carbonated Beverages,SUB004,Cola,MFG005,BlueRiver Beverages,BR005,Peak,PROD00037,37,Peak Cola Light,20,OZ,1,154,133,21,21,3080,1022.81,883.34,139.47,6.64,6.64,93.2,1.14,1,CIRCANA_SYNTHETIC,15.79,0.3321,2026-09-03T10:30:00Z
FCT002382,W0051,22-08-2026,2026,8,Q3,MKT005,Atlanta,GA,Southeast,CH005,E-Commerce,RET008,Online Pantry,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG008,Urban Pantry Co,BR008,PantryBest,PROD00035,35,PantryBest Snack Mix Original,8,OZ,1,956,956,0,0,7648,4602.15,4602.15,0,4.81,4.81,52.8,4.55,0,CIRCANA_SYNTHETIC,0,0.6017,2026-09-03T10:30:00Z
FCT002383,W0033,18-04-2026,2026,4,Q2,MKT015,Los Angeles,CA,West,CH001,Grocery,RET001,National Grocery,National,CAT005,Household Cleaning,SUB010,Laundry Detergent,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00080,80,DailyGood Laundry Detergent Honey,46,FL OZ,6,385,385,0,0,106260,5343.58,5343.58,0,13.88,13.88,87.5,2.63,0,CIRCANA_SYNTHETIC,0,0.0503,2026-09-03T10:30:00Z
FCT002384,W0049,08-08-2026,2026,8,Q3,MKT013,Seattle,WA,West,CH001,Grocery,RET006,Family Foods,Regional,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG003,Summit Snacks Inc,BR010,CrispCo Naturals,PROD00021,21,CrispCo Naturals Tortilla Chips Original,12,OZ,1,301,223,78,78,3612,1248.93,925.29,323.64,4.15,4.15,74.9,1.39,1,CIRCANA_SYNTHETIC,34.98,0.3458,2026-09-03T10:30:00Z
FCT002385,W0027,07-03-2026,2026,3,Q1,MKT002,Detroit,MI,Midwest,CH004,Convenience,RET004,QuickStop,Regional,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG008,Urban Pantry Co,BR008,PantryBest,PROD00024,24,PantryBest Tortilla Chips Honey,12,OZ,1,198,173,25,25,2376,989.09,864.2,124.89,5,5,78,0.78,1,CIRCANA_SYNTHETIC,14.45,0.4163,2026-09-03T10:30:00Z
FCT002386,W0006,11-10-2025,2025,10,Q4,MKT020,Pittsburgh,PA,Northeast,CH001,Grocery,RET001,National Grocery,National,CAT004,Cereal,SUB009,Granola,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00070,70,Harvest Select Granola Original,10,OZ,1,240,240,0,0,2400,1293.99,1293.99,0,5.39,5.39,51.3,0.74,0,CIRCANA_SYNTHETIC,0,0.5392,2026-09-03T10:30:00Z
FCT002387,W0005,04-10-2025,2025,10,Q4,MKT016,San Diego,CA,West,CH001,Grocery,RET006,Family Foods,Regional,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG003,Summit Snacks Inc,BR010,CrispCo Naturals,PROD00021,21,CrispCo Naturals Tortilla Chips Original,12,OZ,1,482,482,0,0,5784,2151,2151,0,4.46,4.46,46.4,2.03,0,CIRCANA_SYNTHETIC,0,0.3719,2026-09-03T10:30:00Z
FCT002388,W0030,28-03-2026,2026,3,Q1,MKT006,Charlotte,NC,Southeast,CH001,Grocery,RET006,Family Foods,Regional,CAT004,Cereal,SUB009,Granola,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00071,71,DailyGood Granola Classic,12,OZ,1,380,291,89,89,4560,1979.99,1516.26,463.73,5.21,5.21,78.3,1.52,1,CIRCANA_SYNTHETIC,30.58,0.4342,2026-09-03T10:30:00Z
FCT002389,W0021,24-01-2026,2026,1,Q1,MKT018,Boston,MA,Northeast,CH001,Grocery,RET006,Family Foods,Regional,CAT004,Cereal,SUB009,Granola,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00070,70,Harvest Select Granola Original,10,OZ,1,192,192,0,0,1920,1063,1063,0,5.54,5.54,84.4,1.07,0,CIRCANA_SYNTHETIC,0,0.5536,2026-09-03T10:30:00Z
FCT002390,W0010,08-11-2025,2025,11,Q4,MKT016,San Diego,CA,West,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00001,1,Northstar Potato Chips Classic,7,OZ,1,287,202,85,85,2009,1241.56,873.85,367.71,4.33,4.33,48.8,1.08,1,CIRCANA_SYNTHETIC,42.08,0.618,2026-09-03T10:30:00Z
FCT002391,W0050,15-08-2026,2026,8,Q3,MKT016,San Diego,CA,West,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG003,Summit Snacks Inc,BR010,CrispCo Naturals,PROD00010,10,CrispCo Naturals Potato Chips Honey,8,OZ,6,211,153,58,58,10128,912.91,661.97,250.94,4.33,4.33,55.3,0.48,1,CIRCANA_SYNTHETIC,37.91,0.0901,2026-09-03T10:30:00Z
FCT002392,W0029,21-03-2026,2026,3,Q1,MKT016,San Diego,CA,West,CH001,Grocery,RET005,Fresh Market,Regional,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG001,Northstar Consumer Brands,BR009,Northstar Value,PROD00020,20,Northstar Value Tortilla Chips Family Size,12,OZ,6,341,270,71,71,24552,1436.41,1137.34,299.08,4.21,4.21,55.2,0.64,1,CIRCANA_SYNTHETIC,26.3,0.0585,2026-09-03T10:30:00Z
FCT002393,W0046,18-07-2026,2026,7,Q3,MKT002,Detroit,MI,Midwest,CH001,Grocery,RET006,Family Foods,Regional,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00068,68,DailyGood Organic Ready-to-Eat Cereal Organic,24,OZ,6,233,233,0,0,33552,1486.69,1486.69,0,6.38,6.38,47.4,1.7,0,CIRCANA_SYNTHETIC,0,0.0443,2026-09-03T10:30:00Z
