sales_record_id,week_id,week_ending_date,fiscal_year,fiscal_month,quarter,market_id,market_name,state,region,channel_id,channel_name,retailer_id,retailer_name,retailer_scope,category_id,category_name,subcategory_id,subcategory_name,manufacturer_id,manufacturer_name,brand_id,brand_name,product_id,upc,product_description,package_size,package_uom,pack_count,units_sold,base_units,incremental_units,promo_units,volume_sold,dollar_sales,base_dollar_sales,promo_dollar_sales,average_unit_price,realized_unit_price,distribution_pct,market_share_pct,is_promoted,data_source,promo_lift_pct,price_per_volume_unit,load_timestamp
FCT000859,W0002,01-29-2026,2025,8,Q3,MKT001,New York,NY,Northeast,CH003,Mass Merchandiser,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG003,Henkel,BR013-Monsavon,Monsavon,PROD302,983,Monsavon Gel Deodorant Classic,30,CT,1,428,356,72,72,12840,7778.6,6561.08,1217.52,18.43,16.91,30.5,6.11,1,CIRCANA_SYNTHETIC,20.22,0.5637,2026-09-03T10:30:00Z
FCT000860,W0047,11-27-2025,2025,8,Q3,MKT006,Philadelphia,PA,Northeast,CH001,Grocery,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG001,Unilever,BR004-Rexona,Rexona,PROD402,299,Rexona Antiperspirant Organic,6,FL OZ,1,115,74,41,41,690,1248.3,824.36,423.94,11.14,10.34,60.0,1.1,1,CIRCANA_SYNTHETIC,55.41,1.7233,2026-09-03T10:30:00Z
FCT000861,W0013,04-02-2026,2026,7,Q3,MKT002,Los Angeles,CA,West,CH002,Drug Store,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG003,Henkel,BR012-Fa,Fa,PROD302,794,Fa Gel Deodorant Original,6,ROLL,1,289,289,0,0,1734,1939.19,1939.19,0,6.71,6.71,94.7,13.62,0,CIRCANA_SYNTHETIC,0,1.1183,2026-09-03T10:30:00Z
FCT000862,W0016,09-04-2025,2025,9,Q3,MKT001,New York,NY,Northeast,CH004,E-Commerce,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG002,Procter & Gamble,BR009-Native,Native,PROD402,783,Native Antiperspirant Fresh,48,PACK,5,236,117,119,119,56640,5500.05,2861.82,2638.23,24.46,22.17,34.3,6.77,1,CIRCANA_SYNTHETIC,101.71,0.0924,2026-09-03T10:30:00Z
FCT000863,W0004,07-02-2026,2026,7,Q3,MKT010,San Jose,CA,West,CH001,Grocery,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG005,Colgate Palmolive,BR023-Colgate,Colgate,PROD203,951,Colgate Roll-On Deodorant Original,6,ROLL,3,322,311,11,11,5796,2739.79,2659.05,80.74,8.55,7.34,53.9,10.26,1,CIRCANA_SYNTHETIC,3.54,0.4078,2026-09-03T10:30:00Z
FCT000864,W0011,06-18-2026,2026,2,Q1,MKT002,Los Angeles,CA,West,CH002,Drug Store,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG004,Church & Dwight,BR020-Trojan,Trojan,PROD305,204,Trojan Gel Deodorant Organic,8,OZ,4,476,476,0,0,15232,10743.32,10743.32,0,22.57,22.57,64.2,12.43,0,CIRCANA_SYNTHETIC,0,0.7053,2026-09-03T10:30:00Z
FCT000865,W0051,10-16-2025,2025,11,Q4,MKT003,Chicago,IL,Midwest,CH005,Club,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG003,Henkel,BR014-Dial,Dial,PROD404,426,Dial Antiperspirant Classic,30,CT,5,363,169,194,194,54450,2559.23,1282.71,1276.52,7.59,6.58,58.6,8.2,1,CIRCANA_SYNTHETIC,114.79,0.0439,2026-09-03T10:30:00Z
FCT000866,W0035,10-16-2025,2025,11,Q4,MKT010,San Jose,CA,West,CH004,E-Commerce,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG004,Church & Dwight,BR020-Trojan,Trojan,PROD202,514,Trojan Roll-On Deodorant Fresh,6,ROLL,4,430,256,174,174,10320,7501.12,4633.6,2867.52,18.1,16.48,90.4,3.62,1,CIRCANA_SYNTHETIC,67.97,0.6867,2026-09-03T10:30:00Z
FCT000867,W0043,06-25-2026,2026,3,Q1,MKT001,New York,NY,Northeast,CH004,E-Commerce,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG002,Procter & Gamble,BR006-Gillette,Gillette,PROD003,775,Gillette Aerosol Deodorant Light,24,FL OZ,6,372,372,0,0,53568,2105.52,2105.52,0,5.66,5.66,94.4,10.21,0,CIRCANA_SYNTHETIC,0,0.0393,2026-09-03T10:30:00Z
FCT000868,W0010,10-16-2025,2025,2,Q1,MKT008,San Diego,CA,West,CH001,Grocery,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG004,Church & Dwight,BR020-Trojan,Trojan,PROD205,140,Trojan Roll-On Deodorant Fresh,8,FL OZ,5,87,87,0,0,3480,970.05,970.05,0,11.15,11.15,54.3,8.95,0,CIRCANA_SYNTHETIC,0,0.2787,2026-09-03T10:30:00Z
FCT000869,W0002,06-25-2026,2026,3,Q1,MKT010,San Jose,CA,West,CH005,Club,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG003,Henkel,BR015-Right Guard,Right Guard,PROD104,543,Right Guard Stick Deodorant Fresh,24,OZ,5,485,485,0,0,58200,8686.35,8686.35,0,17.91,17.91,37.2,12.64,0,CIRCANA_SYNTHETIC,0,0.1492,2026-09-03T10:30:00Z
FCT000870,W0033,01-01-2026,2025,11,Q4,MKT003,Chicago,IL,Midwest,CH003,Mass Merchandiser,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG003,Henkel,BR015-Right Guard,Right Guard,PROD403,929,Right Guard Antiperspirant Original,6,FL OZ,3,381,381,0,0,6858,4720.59,4720.59,0,12.39,12.39,60.9,6.92,0,CIRCANA_SYNTHETIC,0,0.6883,2026-09-03T10:30:00Z
FCT000871,W0025,02-05-2026,2025,4,Q2,MKT003,Chicago,IL,Midwest,CH002,Drug Store,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG004,Church & Dwight,BR019-Brut,Brut,PROD003,742,Brut Aerosol Deodorant Classic,48,FL OZ,4,63,63,0,0,12096,1256.85,1256.85,0,19.95,19.95,92.3,1.05,0,CIRCANA_SYNTHETIC,0,0.1039,2026-09-03T10:30:00Z
FCT000872,W0037,02-26-2026,2025,9,Q3,MKT008,San Diego,CA,West,CH004,E-Commerce,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD405,644,Olay Antiperspirant Light,8,FL OZ,5,456,417,39,39,18240,6917.88,6367.59,550.29,15.27,14.11,76.2,11.88,1,CIRCANA_SYNTHETIC,9.35,0.3528,2026-09-03T10:30:00Z
FCT000873,W0043,03-26-2026,2026,7,Q3,MKT004,Houston,TX,South,CH003,Mass Merchandiser,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG003,Henkel,BR011-Nivea,Nivea,PROD302,280,Nivea Gel Deodorant Light,24,ROLL,5,580,422,158,158,69600,1648.28,1215.36,432.92,2.88,2.74,32.6,13.51,1,CIRCANA_SYNTHETIC,37.44,0.0228,2026-09-03T10:30:00Z
FCT000874,W0026,06-11-2026,2026,3,Q1,MKT003,Chicago,IL,Midwest,CH005,Club,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG004,Church & Dwight,BR020-Trojan,Trojan,PROD203,967,Trojan Roll-On Deodorant Light,18,CT,6,629,473,156,156,67932,4815.07,3627.91,1187.16,7.67,7.61,71.3,11.12,1,CIRCANA_SYNTHETIC,32.98,0.0705,2026-09-03T10:30:00Z
FCT000875,W0011,05-14-2026,2026,2,Q1,MKT009,Dallas,TX,South,CH005,Club,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG003,Henkel,BR014-Dial,Dial,PROD102,513,Dial Stick Deodorant Fresh,24,ROLL,2,281,145,136,136,13488,6159.9,3337.9,2822.0,23.02,20.75,32.6,8.67,1,CIRCANA_SYNTHETIC,93.79,0.4323,2026-09-03T10:30:00Z
FCT000876,W0033,07-23-2026,2026,9,Q3,MKT009,Dallas,TX,South,CH005,Club,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG001,Unilever,BR002-Axe,Axe,PROD103,724,Axe Stick Deodorant Light,4,ROLL,5,332,239,93,93,6640,2603.78,1923.95,679.83,8.05,7.31,83.8,4.93,1,CIRCANA_SYNTHETIC,38.91,0.3655,2026-09-03T10:30:00Z
FCT000877,W0008,11-06-2025,2025,9,Q3,MKT004,Houston,TX,South,CH001,Grocery,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG003,Henkel,BR015-Right Guard,Right Guard,PROD203,821,Right Guard Roll-On Deodorant Light,6,ROLL,5,476,476,0,0,14280,6254.64,6254.64,0,13.14,13.14,23.5,7.87,0,CIRCANA_SYNTHETIC,0,0.438,2026-09-03T10:30:00Z
FCT000878,W0006,04-16-2026,2026,5,Q2,MKT002,Los Angeles,CA,West,CH003,Mass Merchandiser,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG004,Church & Dwight,BR018-Purity,Purity,PROD201,529,Purity Roll-On Deodorant Classic,24,CT,1,188,105,83,83,4512,1240.03,732.9,507.13,6.98,6.11,66.5,3.3,1,CIRCANA_SYNTHETIC,79.05,0.2546,2026-09-03T10:30:00Z
FCT000879,W0018,07-02-2026,2026,12,Q4,MKT008,San Diego,CA,West,CH003,Mass Merchandiser,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG001,Unilever,BR005-Lume,Lume,PROD104,224,Lume Stick Deodorant Fresh,6,OZ,3,195,195,0,0,3510,1185.6,1185.6,0,6.08,6.08,48.7,7.99,0,CIRCANA_SYNTHETIC,0,0.3378,2026-09-03T10:30:00Z
FCT000880,W0024,07-09-2026,2026,4,Q2,MKT010,San Jose,CA,West,CH002,Drug Store,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG001,Unilever,BR003-Degree,Degree,PROD401,432,Degree Antiperspirant Fresh,8,FL OZ,5,296,255,41,41,11840,6076.37,5255.55,820.82,20.61,20.02,52.1,0.97,1,CIRCANA_SYNTHETIC,16.08,0.5005,2026-09-03T10:30:00Z
FCT000881,W0032,10-23-2025,2025,6,Q2,MKT008,San Diego,CA,West,CH003,Mass Merchandiser,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG002,Procter & Gamble,BR007-Old Spice,Old Spice,PROD305,424,Old Spice Gel Deodorant Fresh,18,PACK,6,600,429,171,171,64800,5781.69,4208.49,1573.2,9.81,9.2,92.3,11.97,1,CIRCANA_SYNTHETIC,39.86,0.0852,2026-09-03T10:30:00Z
FCT000882,W0052,10-30-2025,2025,7,Q3,MKT003,Chicago,IL,Midwest,CH003,Mass Merchandiser,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG001,Unilever,BR001-Dove,Dove,PROD105,999,Dove Stick Deodorant Organic,4,OZ,1,97,63,34,34,388,522.51,352.17,170.34,5.59,5.01,67.9,8.84,1,CIRCANA_SYNTHETIC,53.97,1.2525,2026-09-03T10:30:00Z
FCT000883,W0001,04-16-2026,2026,6,Q2,MKT002,Los Angeles,CA,West,CH003,Mass Merchandiser,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG001,Unilever,BR002-Axe,Axe,PROD102,632,Axe Stick Deodorant Fresh,12,ROLL,5,200,67,133,133,12000,3674.97,1271.66,2403.31,18.98,18.07,41.3,4.34,1,CIRCANA_SYNTHETIC,198.51,0.3012,2026-09-03T10:30:00Z
FCT000884,W0028,02-19-2026,2025,11,Q4,MKT010,San Jose,CA,West,CH004,E-Commerce,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG004,Church & Dwight,BR017-Nubian,Nubian,PROD305,271,Nubian Gel Deodorant Light,30,CT,6,492,418,74,74,88560,1043.0,898.7,144.3,2.15,1.95,58.6,11.11,1,CIRCANA_SYNTHETIC,17.7,0.0108,2026-09-03T10:30:00Z
FCT000885,W0048,07-09-2026,2026,4,Q2,MKT009,Dallas,TX,South,CH002,Drug Store,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG005,Colgate Palmolive,BR021-Tom's,Tom's,PROD101,739,Tom's Stick Deodorant Original,12,PACK,2,114,114,0,0,2736,2531.94,2531.94,0,22.21,22.21,68.4,9.44,0,CIRCANA_SYNTHETIC,0,0.9254,2026-09-03T10:30:00Z
FCT000886,W0032,06-25-2026,2026,4,Q2,MKT002,Los Angeles,CA,West,CH005,Club,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG004,Church & Dwight,BR018-Purity,Purity,PROD301,458,Purity Gel Deodorant Classic,8,ROLL,4,232,226,6,6,7424,3220.3,3148.18,72.12,13.93,12.02,54.2,11.83,1,CIRCANA_SYNTHETIC,2.65,0.3756,2026-09-03T10:30:00Z
FCT000887,W0025,07-02-2026,2026,10,Q4,MKT006,Philadelphia,PA,Northeast,CH005,Club,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG004,Church & Dwight,BR017-Nubian,Nubian,PROD203,564,Nubian Roll-On Deodorant Classic,8,PACK,1,216,216,0,0,1728,2970.0,2970.0,0,13.75,13.75,78.2,10.08,0,CIRCANA_SYNTHETIC,0,1.7188,2026-09-03T10:30:00Z
FCT000888,W0042,02-05-2026,2025,3,Q1,MKT001,New York,NY,Northeast,CH005,Club,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG004,Church & Dwight,BR016-Arm-Hammer,Arm,PROD004,771,Arm Aerosol Deodorant Fresh,12,CT,4,284,284,0,0,13632,5711.24,5711.24,0,20.11,20.11,74.6,13.89,0,CIRCANA_SYNTHETIC,0,0.419,2026-09-03T10:30:00Z
FCT000889,W0040,06-04-2026,2026,12,Q4,MKT003,Chicago,IL,Midwest,CH002,Drug Store,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG005,Colgate Palmolive,BR025-Palmolive,Palmolive,PROD003,247,Palmolive Aerosol Deodorant Organic,30,FL OZ,6,162,137,25,25,29160,3430.68,2964.68,466.0,21.64,18.64,42.7,8.34,1,CIRCANA_SYNTHETIC,18.25,0.1036,2026-09-03T10:30:00Z
FCT000890,W0036,04-23-2026,2026,5,Q2,MKT004,Houston,TX,South,CH005,Club,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG002,Procter & Gamble,BR008-Secret,Secret,PROD203,440,Secret Roll-On Deodorant Light,48,ROLL,2,237,112,125,125,22752,1290.64,640.64,650.0,5.72,5.2,38.5,0.39,1,CIRCANA_SYNTHETIC,111.61,0.0542,2026-09-03T10:30:00Z
FCT000891,W0038,02-19-2026,2025,1,Q1,MKT010,San Jose,CA,West,CH001,Grocery,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG004,Church & Dwight,BR020-Trojan,Trojan,PROD404,710,Trojan Antiperspirant Classic,8,ROLL,1,342,342,0,0,2736,1959.66,1959.66,0,5.73,5.73,44.8,10.03,0,CIRCANA_SYNTHETIC,0,0.7163,2026-09-03T10:30:00Z
FCT000892,W0034,05-21-2026,2026,3,Q1,MKT008,San Diego,CA,West,CH003,Mass Merchandiser,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG005,Colgate Palmolive,BR025-Palmolive,Palmolive,PROD002,661,Palmolive Aerosol Deodorant Organic,6,CT,3,64,64,0,0,1152,712.32,712.32,0,11.13,11.13,79.3,12.96,0,CIRCANA_SYNTHETIC,0,0.6183,2026-09-03T10:30:00Z
FCT000893,W0034,01-22-2026,2025,9,Q3,MKT005,Phoenix,AZ,West,CH005,Club,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG005,Colgate Palmolive,BR024-Lady-Speed-Stick,Lady,PROD001,162,Lady Aerosol Deodorant Original,12,FL OZ,6,403,228,175,175,29016,5277.74,3153.24,2124.5,13.83,12.14,67.8,5.98,1,CIRCANA_SYNTHETIC,76.75,0.1686,2026-09-03T10:30:00Z
FCT000894,W0051,12-25-2025,2025,6,Q2,MKT005,Phoenix,AZ,West,CH002,Drug Store,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG001,Unilever,BR005-Lume,Lume,PROD003,988,Lume Aerosol Deodorant Original,6,FL OZ,2,285,285,0,0,3420,6822.9,6822.9,0,23.94,23.94,85.4,8.6,0,CIRCANA_SYNTHETIC,0,1.995,2026-09-03T10:30:00Z
FCT000895,W0020,06-11-2026,2026,8,Q3,MKT003,Chicago,IL,Midwest,CH005,Club,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG001,Unilever,BR001-Dove,Dove,PROD105,184,Dove Stick Deodorant Organic,12,OZ,5,572,384,188,188,34320,11919.32,8037.12,3882.2,20.93,20.65,63.2,14.88,1,CIRCANA_SYNTHETIC,48.96,0.3442,2026-09-03T10:30:00Z
FCT000896,W0047,07-02-2026,2026,2,Q1,MKT002,Los Angeles,CA,West,CH002,Drug Store,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG001,Unilever,BR002-Axe,Axe,PROD005,720,Axe Aerosol Deodorant Original,6,ROLL,4,130,130,0,0,3120,1654.9,1654.9,0,12.73,12.73,69.5,0.9,0,CIRCANA_SYNTHETIC,0,0.5304,2026-09-03T10:30:00Z
FCT000897,W0008,12-04-2025,2025,12,Q4,MKT007,San Antonio,TX,South,CH001,Grocery,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG002,Procter & Gamble,BR006-Gillette,Gillette,PROD004,354,Gillette Aerosol Deodorant Organic,8,FL OZ,6,278,278,0,0,13344,5304.24,5304.24,0,19.08,19.08,59.7,6.62,0,CIRCANA_SYNTHETIC,0,0.3975,2026-09-03T10:30:00Z
FCT000898,W0014,01-08-2026,2025,1,Q1,MKT010,San Jose,CA,West,CH002,Drug Store,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG004,Church & Dwight,BR018-Purity,Purity,PROD003,192,Purity Aerosol Deodorant Light,18,PACK,1,283,283,0,0,5094,1539.52,1539.52,0,5.44,5.44,78.9,2.72,0,CIRCANA_SYNTHETIC,0,0.3022,2026-09-03T10:30:00Z
FCT000899,W0043,04-16-2026,2026,3,Q1,MKT009,Dallas,TX,South,CH002,Drug Store,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG001,Unilever,BR005-Lume,Lume,PROD404,967,Lume Antiperspirant Light,18,ROLL,2,355,355,0,0,12780,848.45,848.45,0,2.39,2.39,81.7,2.99,0,CIRCANA_SYNTHETIC,0,0.0664,2026-09-03T10:30:00Z
FCT000900,W0009,09-25-2025,2025,12,Q4,MKT001,New York,NY,Northeast,CH002,Drug Store,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG005,Colgate Palmolive,BR023-Colgate,Colgate,PROD301,434,Colgate Gel Deodorant Fresh,6,CT,4,475,471,4,4,11400,2244.71,2227.83,16.88,4.73,4.22,51.8,5.45,1,CIRCANA_SYNTHETIC,0.85,0.1758,2026-09-03T10:30:00Z
FCT000901,W0048,09-25-2025,2025,3,Q1,MKT003,Chicago,IL,Midwest,CH002,Drug Store,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG003,Henkel,BR011-Nivea,Nivea,PROD303,670,Nivea Gel Deodorant Classic,48,OZ,4,122,122,0,0,23424,589.26,589.26,0,4.83,4.83,66.1,7.24,0,CIRCANA_SYNTHETIC,0,0.0252,2026-09-03T10:30:00Z
FCT000902,W0028,02-26-2026,2025,10,Q4,MKT010,San Jose,CA,West,CH005,Club,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG004,Church & Dwight,BR016-Arm-Hammer,Arm,PROD002,209,Arm Aerosol Deodorant Light,12,CT,2,261,261,0,0,6264,5684.58,5684.58,0,21.78,21.78,59.8,14.18,0,CIRCANA_SYNTHETIC,0,0.9075,2026-09-03T10:30:00Z
FCT000903,W0004,07-16-2026,2026,1,Q1,MKT001,New York,NY,Northeast,CH002,Drug Store,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG001,Unilever,BR002-Axe,Axe,PROD202,793,Axe Roll-On Deodorant Light,48,FL OZ,4,384,257,127,127,73728,8358.18,5792.78,2565.4,22.54,20.2,24.9,6.7,1,CIRCANA_SYNTHETIC,49.42,0.1052,2026-09-03T10:30:00Z
FCT000904,W0009,09-11-2025,2025,5,Q2,MKT003,Chicago,IL,Midwest,CH002,Drug Store,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG004,Church & Dwight,BR016-Arm-Hammer,Arm,PROD204,312,Arm Roll-On Deodorant Original,6,OZ,5,272,272,0,0,8160,916.64,916.64,0.0,3.37,2.92,78.8,1.93,1,CIRCANA_SYNTHETIC,0.0,0.0973,2026-09-03T10:30:00Z
FCT000905,W0032,06-25-2026,2026,7,Q3,MKT002,Los Angeles,CA,West,CH004,E-Commerce,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG003,Henkel,BR011-Nivea,Nivea,PROD402,251,Nivea Antiperspirant Fresh,4,PACK,1,328,328,0,0,1312,6783.04,6783.04,0,20.68,20.68,70.3,6.77,0,CIRCANA_SYNTHETIC,0,5.17,2026-09-03T10:30:00Z
FCT000906,W0003,03-05-2026,2025,8,Q3,MKT001,New York,NY,Northeast,CH004,E-Commerce,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD003,991,Olay Aerosol Deodorant Light,4,ROLL,6,176,176,0,0,4224,1279.52,1279.52,0,7.27,7.27,26.0,0.81,0,CIRCANA_SYNTHETIC,0,0.3029,2026-09-03T10:30:00Z
FCT000907,W0008,10-23-2025,2025,4,Q2,MKT008,San Diego,CA,West,CH003,Mass Merchandiser,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG004,Church & Dwight,BR017-Nubian,Nubian,PROD403,536,Nubian Antiperspirant Classic,30,CT,3,58,58,0,0,5220,825.34,825.34,0,14.23,14.23,59.6,5.39,0,CIRCANA_SYNTHETIC,0,0.1581,2026-09-03T10:30:00Z
FCT000908,W0013,11-13-2025,2025,4,Q2,MKT004,Houston,TX,South,CH001,Grocery,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG001,Unilever,BR003-Degree,Degree,PROD301,346,Degree Gel Deodorant Organic,18,ROLL,4,242,130,112,112,17424,2743.62,1566.5,1177.12,12.05,10.51,46.5,1.05,1,CIRCANA_SYNTHETIC,86.15,0.146,2026-09-03T10:30:00Z
FCT000909,W0007,04-23-2026,2026,6,Q2,MKT001,New York,NY,Northeast,CH003,Mass Merchandiser,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG004,Church & Dwight,BR019-Brut,Brut,PROD001,358,Brut Aerosol Deodorant Original,6,OZ,1,436,436,0,0,2616,5354.08,5354.08,0,12.28,12.28,56.4,7.06,0,CIRCANA_SYNTHETIC,0,2.0467,2026-09-03T10:30:00Z
FCT000910,W0049,10-30-2025,2025,12,Q4,MKT004,Houston,TX,South,CH005,Club,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG001,Unilever,BR005-Lume,Lume,PROD205,725,Lume Roll-On Deodorant Fresh,24,CT,6,343,343,0,0,49392,8554.42,8554.42,0.0,24.94,21.45,78.8,0.73,1,CIRCANA_SYNTHETIC,0.0,0.149,2026-09-03T10:30:00Z
FCT000911,W0032,11-27-2025,2025,4,Q2,MKT010,San Jose,CA,West,CH004,E-Commerce,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG005,Colgate Palmolive,BR025-Palmolive,Palmolive,PROD403,669,Palmolive Antiperspirant Light,48,PACK,4,151,151,0,0,28992,2681.76,2681.76,0,17.76,17.76,81.0,5.8,0,CIRCANA_SYNTHETIC,0,0.0925,2026-09-03T10:30:00Z
FCT000912,W0004,01-29-2026,2025,8,Q3,MKT002,Los Angeles,CA,West,CH002,Drug Store,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG004,Church & Dwight,BR018-Purity,Purity,PROD304,709,Purity Gel Deodorant Light,8,FL OZ,4,236,177,59,59,7552,1450.81,1099.17,351.64,6.21,5.96,92.5,10.08,1,CIRCANA_SYNTHETIC,33.33,0.1862,2026-09-03T10:30:00Z
FCT000913,W0043,07-09-2026,2026,1,Q1,MKT001,New York,NY,Northeast,CH001,Grocery,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG002,Procter & Gamble,BR009-Native,Native,PROD404,191,Native Antiperspirant Classic,4,PACK,4,289,289,0,0,4624,6028.54,6028.54,0,20.86,20.86,60.5,2.66,0,CIRCANA_SYNTHETIC,0,1.3037,2026-09-03T10:30:00Z
FCT000914,W0024,11-06-2025,2025,12,Q4,MKT005,Phoenix,AZ,West,CH001,Grocery,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG001,Unilever,BR002-Axe,Axe,PROD101,777,Axe Stick Deodorant Fresh,6,ROLL,1,153,125,28,28,918,2841.53,2351.25,490.28,18.81,17.51,66.9,14.47,1,CIRCANA_SYNTHETIC,22.4,2.9183,2026-09-03T10:30:00Z
FCT000915,W0011,10-02-2025,2025,2,Q1,MKT007,San Antonio,TX,South,CH003,Mass Merchandiser,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG005,Colgate Palmolive,BR022-Speed-Stick,Speed,PROD005,163,Speed Aerosol Deodorant Original,12,PACK,4,591,500,91,91,28368,14194.28,12185.0,2009.28,24.37,22.08,89.9,8.13,1,CIRCANA_SYNTHETIC,18.2,0.46,2026-09-03T10:30:00Z
